auction_id,starting_price,current_bid,bidders,total_bids,avg_increment,bid_velocity,auction_duration,time_remaining,final_price,winner_id,will_win
13946,1843,3663,8,48,186,8.0,128,57,4791,9,1
13947,248,738,6,57,25,8.0,255,63,1119,20,1
13948,912,3516,10,67,92,8.0,240,98,3800,19,1
13949,1111,1968,20,95,112,8.0,114,77,3798,9,0
13950,1807,6174,2,24,183,8.0,153,28,5505,3,1
13951,1995,8204,9,66,202,8.0,270,77,7719,2,1
13952,1531,5115,5,35,155,8.0,69,92,4743,19,1
13953,1944,6449,18,99,197,8.0,233,29,8103,10,1
13954,1595,1907,2,17,161,8.0,115,81,1890,4,0
13955,1930,2676,3,27,195,8.0,62,23,3093,12,1
13956,1443,4286,15,68,146,8.0,61,43,5405,11,1
13957,251,378,3,29,25,8.0,104,69,619,6,0
13958,863,2183,2,30,87,8.0,177,24,2358,4,1
13959,1328,5340,14,79,134,8.0,275,18,5900,6,1
13960,766,3309,9,43,77,8.0,111,46,3136,1,1
13961,619,1441,10,54,62,8.0,83,78,1858,18,1
13962,1197,1625,3,25,121,8.0,159,59,2006,10,0
13963,1873,7829,18,76,189,8.0,72,70,8193,7,1
13964,166,421,7,40,16,8.0,103,68,690,4,1
13965,1561,2923,4,41,158,8.0,296,54,3316,16,1
13966,1473,6594,18,88,149,8.0,180,31,6884,14,1
13967,1931,7974,7,59,195,8.0,241,42,7370,18,1
13968,1868,4481,9,47,189,8.0,87,38,4571,3,1
13969,1548,1548,15,80,156,8.0,170,7,3643,20,0
13970,1088,3225,11,58,110,8.0,167,89,3585,13,1
13971,488,1684,11,65,49,8.0,249,64,2001,14,1
13972,1135,1135,16,76,115,8.0,35,85,2904,10,0
13973,1554,3147,9,68,157,8.0,262,77,4156,1,0
13974,1801,2070,12,59,182,8.0,51,6,3558,7,0
13975,1600,6485,17,90,162,8.0,277,21,7192,15,1
13976,471,471,4,28,47,8.0,68,95,850,19,0
13977,1239,5349,16,86,125,8.0,173,46,5723,16,1
13978,731,731,14,56,74,8.0,56,81,1537,18,0
13979,117,117,12,65,11,8.0,150,57,528,17,0
13980,480,1155,15,79,48,8.0,110,82,2031,13,0
13981,315,663,8,55,31,8.0,143,73,1064,1,1
13982,1701,1701,20,100,172,8.0,177,27,4656,9,0
13983,591,2204,16,82,59,8.0,154,99,2779,14,1
13984,640,668,7,30,64,8.0,36,49,1027,16,0
13985,1923,1970,8,67,195,8.0,263,58,4596,18,0
13986,820,2130,15,61,83,8.0,55,54,2889,8,1
13987,118,247,5,55,11,8.0,294,88,559,15,1
13988,639,846,10,66,64,8.0,259,27,1736,20,0
13989,326,409,8,57,33,8.0,181,6,980,19,0
13990,295,1296,16,71,29,8.0,96,42,1567,7,1
13991,247,786,4,26,25,8.0,53,91,917,9,1
13992,1227,1931,6,53,124,8.0,211,43,2806,10,0
13993,459,914,18,84,46,8.0,84,27,1692,11,0
13994,786,2554,2,28,79,7.26364322483918,227,61,2037,19,1
13995,1737,1951,2,31,176,7.346741096383724,254,73,2855,17,0
13996,906,1923,17,106,91,8.0,297,46,3571,2,0
13997,1839,1839,15,80,186,8.0,166,38,4807,6,0
13998,1046,3180,12,74,106,8.0,293,36,3683,4,1
13999,857,3398,15,72,86,8.0,70,42,3739,5,1
14000,1525,6313,9,59,154,8.0,255,84,6463,9,1
14001,239,761,20,88,24,8.0,127,48,1254,19,1
14002,270,1023,3,27,27,8.0,128,31,1189,16,1
14003,1338,4841,11,55,135,8.0,102,18,5028,20,1
14004,1025,1025,6,26,103,8.0,76,28,1528,7,0
14005,1601,2294,16,86,162,8.0,149,46,4482,8,0
14006,1840,1921,2,36,186,7.148863117846883,296,54,2746,14,0
14007,837,1538,3,32,84,8.0,119,62,1751,5,1
14008,1233,1370,20,103,125,8.0,154,7,4107,15,0
14009,1051,2821,18,90,106,8.0,91,61,4229,7,1
14010,1965,2965,16,72,199,8.0,121,35,5136,18,0
14011,1679,2402,19,77,170,8.0,44,25,4651,9,0
14012,1832,8139,9,71,185,8.0,288,33,7974,19,1
14013,583,2440,15,73,59,8.0,167,78,2483,9,1
14014,1567,2410,9,65,158,8.0,227,80,4047,20,0
14015,604,945,9,53,61,8.0,168,10,1383,4,1
14016,496,1744,20,100,50,8.0,237,49,2515,13,1
14017,1894,6113,14,74,192,8.0,174,52,7153,14,1
14018,136,262,6,54,13,8.0,219,3,576,18,1
14019,1934,7744,11,71,196,8.0,214,71,7485,16,1
14020,383,479,8,54,38,8.0,174,36,1071,2,0
14021,1656,6078,10,51,167,8.0,92,41,5677,14,1
14022,624,2594,15,64,63,8.0,87,60,2700,10,1
14023,766,1041,7,61,77,8.0,266,46,1957,7,0
14024,511,1464,11,45,51,8.0,62,74,1684,9,1
14025,1212,1225,2,32,122,8.0,180,59,1881,3,0
14026,761,2890,12,64,77,8.0,165,22,3026,18,1
14027,1349,4712,9,65,136,8.0,245,87,5459,1,1
14028,129,328,7,37,13,8.0,66,21,559,12,1
14029,222,417,18,101,22,8.0,215,71,1079,15,0
14030,289,423,5,39,29,8.0,193,79,737,13,0
14031,896,3115,7,51,90,8.0,219,68,3296,6,1
14032,1648,5546,16,91,167,8.0,197,42,6986,19,1
14033,1787,4875,11,61,181,8.0,181,87,5470,12,1
14034,565,748,18,102,57,8.0,280,32,1913,5,0
14035,1191,1191,11,54,120,8.0,124,68,2399,17,0
14036,1559,1559,6,39,158,8.0,79,87,2635,12,0
14037,648,2638,20,110,65,8.0,244,15,3288,8,1
14038,877,1101,8,44,88,8.0,65,65,1895,16,0
14039,1095,2847,20,101,111,8.0,213,90,4459,11,0
14040,356,1372,11,63,36,8.0,178,10,1557,11,1
14041,149,374,20,78,15,8.0,30,14,871,14,1
14042,390,390,12,57,39,8.0,94,37,1014,7,0
14043,1291,4892,4,34,130,8.0,163,99,4322,12,1
14044,239,275,12,58,24,8.0,119,22,801,12,0
14045,460,1235,7,39,46,8.0,145,32,1496,3,1
14046,741,2842,7,54,75,8.0,192,83,2777,11,1
14047,247,721,16,92,25,8.0,227,13,1297,2,1
14048,464,713,4,22,47,8.0,70,99,1023,3,0
14049,1831,2313,12,55,185,8.0,106,73,3581,15,0
14050,136,608,9,56,13,8.0,201,95,834,7,1
14051,1341,2305,9,62,136,8.0,188,14,3696,13,1
14052,830,830,17,90,84,8.0,228,23,2325,18,0
14053,1378,3000,4,35,139,8.0,202,37,2786,19,1
14054,1218,4284,9,48,123,8.0,119,5,4399,17,1
14055,524,1225,9,53,53,8.0,164,6,1719,4,1
14056,1709,2369,14,82,173,8.0,268,90,4668,3,0
14057,1034,1570,2,24,104,8.0,80,4,1650,15,1
14058,1662,5747,11,57,168,8.0,131,74,6263,3,1
14059,871,3708,6,47,88,8.0,257,71,3607,8,1
14060,1970,3531,6,34,199,8.0,128,7,3797,8,1
14061,1563,6625,18,83,158,8.0,141,18,7249,7,1
14062,1935,2467,15,75,196,8.0,116,45,5329,20,0
14063,1077,1232,7,56,109,8.0,272,64,2097,5,0
14064,1000,1429,15,87,101,8.0,209,89,3134,11,0
14065,1535,3457,13,66,155,8.0,86,52,4510,18,1
14066,1772,4928,2,39,179,8.0,232,93,4780,4,1
14067,1931,3187,6,35,195,8.0,40,19,3553,10,1
14068,716,790,19,86,72,8.0,137,62,2041,20,0
14069,1617,5698,15,90,163,8.0,275,84,7114,9,1
14070,500,942,8,56,50,8.0,216,23,1459,12,1
14071,1136,3206,16,88,115,8.0,244,78,4413,15,1
14072,441,1602,10,76,44,8.0,281,40,2011,2,1
14073,760,904,16,93,77,8.0,239,99,2319,9,0
14074,1869,5044,17,74,189,8.0,53,9,6655,14,1
14075,377,1468,10,46,38,8.0,92,55,1584,14,1
14076,1301,2772,8,57,131,8.0,164,78,3410,20,1
14077,1226,3392,8,32,124,8.0,33,67,3125,9,1
14078,329,1408,18,98,33,8.0,198,50,2016,6,1
14079,719,2556,12,77,72,8.0,207,51,2929,17,1
14080,1169,2628,7,55,118,8.0,218,40,3333,2,1
14081,455,608,15,73,46,8.0,180,34,1385,14,0
14082,1621,2930,16,84,164,8.0,152,59,5048,15,0
14083,1947,5543,9,62,197,8.0,260,74,6197,12,1
14084,508,719,5,40,51,8.0,237,27,1149,10,0
14085,455,964,2,22,46,6.972461532460476,195,94,1061,20,1
14086,964,3102,7,39,97,8.0,42,36,2885,18,1
14087,1520,6458,2,36,154,8.0,217,43,5301,10,1
14088,635,1036,6,44,64,8.0,180,41,1493,2,1
14089,137,239,20,108,13,8.0,217,11,821,12,0
14090,1128,3764,6,37,114,8.0,114,11,3394,6,1
14091,1917,2388,6,49,194,8.0,239,79,3650,8,0
14092,843,1189,18,88,85,8.0,142,38,2644,5,0
14093,898,1299,13,86,91,8.0,271,21,2765,6,0
14094,1940,6225,8,43,196,8.0,58,70,5685,4,1
14095,1419,3588,16,79,143,8.0,160,95,4737,19,0
14096,1466,1837,20,95,148,8.0,85,93,4299,19,0
14097,1169,2116,14,72,118,8.0,152,72,3674,13,0
14098,1951,4889,13,73,197,8.0,125,19,6691,4,1
14099,1408,2740,20,110,142,8.0,246,15,5094,12,0
14100,1800,4214,14,60,182,8.0,75,87,5749,6,0
14101,1428,5990,7,51,144,8.0,191,96,5594,18,1
14102,1496,6543,2,28,151,8.0,139,62,5568,1,1
14103,651,2913,7,53,66,8.0,169,90,2733,5,1
14104,676,676,14,74,68,8.0,222,81,1621,17,0
14105,1587,5468,14,68,160,8.0,126,15,6235,17,1
14106,663,2827,14,63,67,8.0,129,22,3223,9,1
14107,1169,4846,5,21,118,8.0,50,6,3948,13,1
14108,573,573,6,42,58,8.0,179,47,1014,16,0
14109,1652,6256,14,73,167,8.0,142,32,6949,8,1
14110,309,774,10,65,31,8.0,249,42,1197,7,1
14111,1675,6612,18,95,169,8.0,148,0,7396,10,1
14112,1245,4292,4,49,126,8.0,292,72,4303,6,1
14113,455,1105,19,90,46,8.0,76,20,1735,7,1
14114,1129,2138,16,76,114,8.0,102,36,3394,12,0
14115,636,636,2,29,64,8.0,135,40,969,17,0
14116,714,2000,10,49,72,8.0,76,6,2259,6,1
14117,767,1748,7,61,77,8.0,292,36,2463,14,1
14118,220,452,19,105,22,8.0,203,89,1079,13,0
14119,1973,4997,2,8,200,8.0,33,89,3955,5,1
14120,159,409,8,50,16,8.0,186,2,665,13,1
14121,1358,3984,11,77,137,8.0,240,2,5113,19,1
14122,805,2606,7,28,81,8.0,43,59,2422,9,1
14123,1327,1865,8,53,134,8.0,186,20,2909,15,0
14124,776,1259,7,42,78,8.0,131,89,1726,9,0
14125,1380,3436,9,51,139,8.0,186,48,3575,20,1
14126,1485,2649,3,21,150,8.0,98,32,2657,1,1
14127,1412,5281,10,64,143,8.0,209,95,5311,12,1
14128,316,816,10,70,32,8.0,211,31,1227,14,1
14129,1348,3748,8,44,136,8.0,175,32,4051,17,1
14130,631,1816,10,68,64,8.0,279,13,2200,10,1
14131,154,539,18,107,15,8.0,275,22,985,3,1
14132,888,3031,4,23,90,8.0,42,76,2638,4,1
14133,923,3088,17,77,93,8.0,108,75,3698,1,1
14134,987,1088,17,83,100,8.0,128,38,2615,20,0
14135,1439,5153,3,18,145,8.0,44,34,4134,9,1
14136,686,2559,12,67,69,8.0,171,41,2949,18,1
14137,699,2220,17,71,70,8.0,36,30,3006,17,1
14138,215,850,16,94,21,8.0,213,60,1349,11,1
14139,1404,2711,2,8,142,8.0,30,83,2400,18,1
14140,1178,1284,18,73,119,8.0,38,0,2896,8,0
14141,763,1474,4,36,77,8.0,255,93,1750,1,0
14142,1439,4988,20,94,145,8.0,98,11,6399,11,1
14143,1120,4103,8,37,113,8.0,51,89,3870,5,1
14144,991,3064,12,62,100,8.0,137,23,3455,13,1
14145,1071,1526,19,86,108,8.0,43,91,3060,9,0
14146,1309,4603,15,87,132,8.0,232,78,5158,11,1
14147,1354,1354,17,87,137,8.0,163,26,3791,6,0
14148,649,659,7,44,65,8.0,179,2,1311,10,0
14149,367,420,3,31,37,8.0,233,71,818,11,0
14150,397,681,12,79,40,8.0,241,82,1393,11,0
14151,1314,3216,12,55,133,8.0,66,67,3467,11,1
14152,1758,4923,11,59,178,8.0,105,38,5847,12,1
14153,878,2373,5,32,89,8.0,77,12,2438,3,1
14154,422,1473,18,84,42,8.0,44,34,2031,19,1
14155,1537,1967,11,67,155,8.0,175,26,3747,7,0
14156,1681,5099,10,50,170,8.0,97,72,4924,20,1
14157,1773,4515,14,70,179,8.0,71,15,6045,14,1
14158,1252,4146,12,69,127,8.0,167,81,4392,20,1
14159,1735,7647,11,73,175,8.0,201,61,8079,9,1
14160,129,281,6,55,13,8.0,238,48,603,6,1
14161,303,519,4,18,30,8.0,34,36,630,18,1
14162,275,1096,5,42,27,8.0,172,50,1094,5,1
14163,1453,2732,4,33,147,8.0,102,54,3048,11,1
14164,232,925,11,81,23,8.0,297,23,1153,9,1
14165,1043,1053,14,69,105,8.0,72,98,2544,4,0
14166,998,1031,6,34,101,8.0,148,90,1483,8,0
14167,690,2153,14,86,69,8.0,291,39,2814,13,1
14168,1753,3240,2,25,177,8.0,87,25,3359,6,1
14169,423,953,12,67,42,8.0,247,30,1428,17,1
14170,769,769,4,30,78,8.0,95,98,1185,15,0
14171,1570,4280,18,77,159,8.0,50,40,5330,9,1
14172,157,157,20,84,15,8.0,41,91,718,3,0
14173,1378,5468,14,92,139,8.0,286,5,6897,2,1
14174,1651,5445,17,76,167,8.0,87,77,6652,3,1
14175,1871,4532,19,94,189,8.0,108,76,6458,4,0
14176,1764,5594,20,118,178,8.0,291,65,8285,11,1
14177,706,1798,7,55,71,8.0,207,12,2139,13,1
14178,1214,1699,8,45,123,8.0,161,98,2762,14,0
14179,246,686,16,75,25,8.0,147,21,1197,9,1
14180,589,2475,6,23,59,8.0,43,70,2030,14,1
14181,279,878,17,91,28,8.0,256,75,1441,3,1
14182,698,2678,7,52,70,8.0,235,75,2983,19,1
14183,1762,3045,4,16,178,8.0,54,82,2982,3,0
14184,759,1772,13,68,77,8.0,125,98,2742,8,0
14185,1167,2129,5,50,118,8.0,269,9,3038,11,1
14186,923,3311,4,21,93,8.0,93,47,2918,10,1
14187,971,3071,17,91,98,8.0,195,97,4159,13,1
14188,1942,5664,17,80,196,8.0,161,88,6936,1,1
14189,662,662,20,104,67,8.0,251,99,2254,19,0
14190,1291,5136,16,72,130,8.0,39,58,5699,12,1
14191,898,3751,10,72,91,8.0,250,67,3820,6,1
14192,216,734,3,20,21,8.0,66,26,879,10,1
14193,1029,4192,7,30,104,8.0,34,45,3483,6,1
14194,1645,6421,15,74,166,8.0,190,2,7213,19,1
14195,287,1101,10,44,29,8.0,99,71,1260,16,1
14196,232,819,11,65,23,8.0,221,92,1074,12,1
14197,391,406,19,87,39,8.0,156,11,1413,2,0
14198,1552,1982,16,89,157,8.0,193,45,4202,1,0
14199,1475,5782,5,38,149,8.0,216,62,4998,10,1
14200,1173,2667,6,48,118,8.0,280,63,3172,16,1
14201,989,3558,7,56,100,8.0,252,30,3451,6,1
14202,1787,2745,16,89,181,8.0,163,1,5579,11,0
14203,1556,4988,3,25,157,8.0,148,88,4250,20,1
14204,1642,2783,17,96,166,8.0,206,9,5787,4,0
14205,1645,3966,6,54,166,8.0,228,17,5014,17,1
14206,1321,2460,5,22,133,8.0,76,96,2638,10,0
14207,970,2384,2,8,98,8.0,38,50,1978,15,1
14208,1742,7727,9,58,176,8.0,152,87,6471,15,1
14209,1859,6074,11,58,188,8.0,56,89,6983,13,1
14210,145,579,16,76,14,8.0,103,98,923,20,1
14211,197,510,3,28,20,8.0,187,4,741,16,1
14212,1921,1921,20,89,194,8.0,70,5,4524,10,0
14213,626,2158,13,62,63,8.0,37,19,2262,1,1
14214,1759,7705,11,70,178,8.0,179,65,7933,18,1
14215,838,1559,13,62,85,8.0,155,26,2413,2,1
14216,326,1056,10,53,33,8.0,112,49,1320,17,1
14217,252,609,9,55,25,8.0,156,78,913,5,1
14218,397,1112,3,36,40,8.0,214,18,1294,11,1
14219,574,605,8,46,58,8.0,59,28,1196,13,0
14220,1028,3690,5,34,104,8.0,99,72,3253,16,1
14221,1432,5692,20,110,145,8.0,244,0,7357,15,1
14222,1974,2094,9,65,200,8.0,210,75,4023,11,0
14223,938,2653,14,67,95,8.0,101,67,3376,1,1
14224,1084,3927,4,26,109,8.0,137,12,3417,4,1
14225,1091,4842,6,35,110,8.0,62,24,3909,7,1
14226,1124,2257,9,41,114,8.0,98,1,2777,19,1
14227,1083,2231,3,32,109,7.49367396261336,257,58,2272,20,1
14228,116,471,11,62,11,8.0,148,39,730,19,1
14229,103,350,17,92,10,8.0,202,42,695,3,1
14230,285,1238,5,34,28,8.0,73,10,1210,14,1
14231,292,756,15,68,29,8.0,79,35,1195,3,1
14232,1439,4455,4,39,145,8.0,284,91,4346,19,1
14233,489,531,11,69,49,8.0,257,6,1200,14,0
14234,1799,7893,14,87,182,8.0,243,97,8167,2,1
14235,1864,4009,6,43,189,8.0,118,84,4369,13,1
14236,1954,5644,18,85,198,8.0,181,20,7001,5,1
14237,1884,5560,18,92,191,8.0,162,70,7751,17,1
14238,616,1527,12,74,62,8.0,288,9,2286,2,1
14239,1068,3981,20,98,108,8.0,94,15,4740,12,1
14240,433,1278,19,103,43,8.0,285,48,1910,2,1
14241,1631,2688,18,89,165,8.0,220,40,5180,18,0
14242,1788,3710,12,69,181,8.0,141,81,5746,7,0
14243,1717,7437,16,76,174,8.0,101,93,8370,15,1
14244,923,3605,9,60,93,8.0,234,94,3747,18,1
14245,1541,6747,13,72,156,8.0,252,14,6845,2,1
14246,285,491,18,83,28,8.0,126,68,1169,18,0
14247,176,429,6,29,17,8.0,76,57,650,12,1
14248,1531,1633,5,31,155,8.0,162,37,2249,1,0
14249,908,2279,12,61,92,8.0,156,99,3062,5,0
14250,1991,3325,9,66,201,8.0,225,45,4783,17,0
14251,284,666,17,95,28,8.0,292,66,1265,13,0
14252,1725,3335,17,85,174,8.0,173,50,5744,10,0
14253,1011,1011,4,36,102,8.0,227,10,1638,13,0
14254,1671,2992,13,63,169,8.0,124,14,4234,20,0
14255,1652,4531,14,80,167,8.0,191,75,5406,2,1
14256,1840,2058,2,18,186,8.0,61,80,2247,16,0
14257,665,2072,5,50,67,8.0,250,36,2368,4,1
14258,1904,6395,7,37,193,8.0,122,6,5268,13,1
14259,388,862,6,38,39,8.0,51,95,1149,11,0
14260,255,1064,6,60,25,8.0,297,49,1379,14,1
14261,920,1024,11,72,93,8.0,273,13,2410,9,0
14262,1673,5216,20,93,169,8.0,83,19,6810,3,1
14263,999,3519,19,85,101,8.0,128,4,4495,6,1
14264,1675,6211,3,39,169,8.0,282,70,5740,4,1
14265,1486,3671,17,88,150,8.0,245,70,5080,17,1
14266,497,891,16,95,50,8.0,274,60,1979,16,0
14267,1902,8299,6,47,192,8.0,181,54,8103,9,1
14268,215,911,10,53,21,8.0,95,38,1119,9,1
14269,1806,8032,6,35,183,8.0,91,95,6848,20,1
14270,678,2360,6,48,68,8.0,171,80,2575,19,1
14271,1050,3878,10,65,106,8.0,279,90,4387,16,1
14272,902,3827,10,55,91,8.0,200,31,3862,6,1
14273,426,1040,3,22,43,8.0,39,97,1030,14,1
14274,780,1093,8,46,79,8.0,181,16,1557,20,1
14275,466,1339,2,36,47,8.0,194,5,1485,17,1
14276,487,1250,3,35,49,8.0,187,31,1416,6,1
14277,455,1678,13,74,46,8.0,216,20,2089,20,1
14278,1029,3638,7,46,104,8.0,109,51,3673,11,1
14279,1616,2941,20,87,163,8.0,68,35,4871,2,0
14280,1181,1392,17,87,119,8.0,232,17,3235,16,0
14281,1797,5256,5,36,182,8.0,83,84,5358,18,1
14282,1309,4327,19,84,132,8.0,60,50,5286,5,1
14283,1409,3774,6,41,142,8.0,127,10,3629,12,1
14284,1368,4473,19,96,138,8.0,254,7,5634,19,1
14285,953,3417,7,42,96,8.0,52,38,3460,14,1
14286,1409,3443,15,74,142,8.0,82,90,5044,19,0
14287,232,618,18,85,23,8.0,158,50,1106,14,1
14288,1733,5459,19,88,175,8.0,107,13,7028,20,1
14289,1577,4860,11,65,159,8.0,224,24,5903,16,1
14290,565,1468,20,103,57,8.0,212,4,2448,11,1
14291,1559,2709,19,103,158,8.0,257,83,5109,17,0
14292,124,411,5,31,12,8.0,85,94,648,3,1
14293,512,1146,16,91,51,8.0,205,7,2155,12,1
14294,223,558,7,59,22,8.0,239,17,821,1,1
14295,1582,4340,7,40,160,8.0,46,17,4344,6,1
14296,1536,3888,4,14,155,8.0,39,80,3201,5,1
14297,1645,5347,10,53,166,8.0,180,83,5527,13,1
14298,108,293,12,72,11,8.0,188,41,660,6,1
14299,1052,2005,6,40,106,8.0,136,96,2467,11,0
14300,1439,6250,15,64,145,8.0,39,25,6286,4,1
14301,395,1759,3,28,40,8.0,138,52,1623,3,1
14302,1334,1427,20,96,135,8.0,203,99,4058,10,0
14303,259,856,9,59,26,8.0,219,82,1136,18,1
14304,444,1814,14,67,45,8.0,163,48,1928,10,1
14305,1004,4337,20,95,101,8.0,171,10,5110,19,1
14306,1341,5106,6,47,136,8.0,211,90,4731,20,1
14307,377,1547,16,85,38,8.0,151,54,2051,11,1
14308,451,957,5,28,45,8.0,101,30,1111,10,1
14309,488,1892,5,26,49,8.0,90,45,1764,16,1
14310,553,1694,19,100,56,8.0,233,31,2513,6,1
14311,530,1259,20,95,53,8.0,161,55,2240,9,1
14312,850,3225,10,54,86,8.0,198,27,3380,16,1
14313,1342,2169,16,84,136,8.0,157,44,3586,9,0
14314,932,4015,13,75,94,8.0,251,42,4282,1,1
14315,1574,3951,5,34,159,8.0,164,61,3631,6,1
14316,1466,5779,4,51,148,8.0,296,1,5669,9,1
14317,340,581,6,28,34,8.0,95,59,884,10,0
14318,192,791,18,83,19,8.0,67,59,1178,20,1
14319,1768,4979,6,42,179,8.0,130,39,5019,10,1
14320,251,455,5,51,25,8.0,278,24,858,12,1
14321,381,1155,8,57,38,8.0,260,83,1410,9,1
14322,142,152,8,47,14,8.0,96,34,515,3,0
14323,1293,2758,8,59,131,8.0,191,31,3798,12,1
14324,1206,3329,18,86,122,8.0,189,46,4323,17,1
14325,1975,5427,16,76,200,8.0,109,27,6840,13,1
14326,1785,5484,8,44,180,8.0,93,83,5609,12,1
14327,880,880,16,73,89,8.0,135,56,2316,1,0
14328,806,2930,5,50,81,8.0,242,75,2999,8,1
14329,664,760,3,24,67,8.0,81,74,987,1,0
14330,389,1667,14,77,39,8.0,150,78,2004,1,1
14331,362,1024,13,72,36,8.0,160,86,1472,5,1
14332,351,1555,11,70,35,8.0,283,91,1847,3,1
14333,316,466,20,96,32,8.0,111,38,1311,14,0
14334,556,2044,16,63,56,8.0,35,44,2238,13,1
14335,682,2018,18,98,69,8.0,217,5,3173,1,1
14336,1927,7500,7,50,195,8.0,234,92,6741,7,1
14337,1199,1199,6,46,121,8.0,219,58,2207,1,0
14338,1976,4252,14,76,200,8.0,219,71,5288,11,0
14339,807,2616,15,75,81,8.0,160,43,3543,18,1
14340,969,1807,15,59,98,8.0,35,47,2572,3,0
14341,716,2983,16,93,72,8.0,227,54,3869,1,1
14342,447,1636,17,101,45,8.0,282,79,2304,16,1
14343,372,809,11,48,37,8.0,72,61,1256,15,1
14344,1895,2568,2,12,192,8.0,48,81,2417,8,0
14345,1974,6478,12,66,200,8.0,101,21,7360,1,1
14346,185,641,8,57,18,8.0,259,20,1026,7,1
14347,385,698,18,84,39,8.0,58,20,1522,9,0
14348,904,1021,5,49,91,8.0,223,0,1675,13,0
14349,454,586,8,31,46,8.0,46,17,902,19,0
14350,791,3203,4,14,80,8.0,38,11,2600,10,1
14351,345,759,15,91,35,8.0,270,45,1510,20,0
14352,967,3635,19,102,98,8.0,238,12,4641,1,1
14353,616,1403,19,100,62,8.0,191,41,2463,2,1
14354,768,2790,2,20,77,8.0,76,99,2462,19,1
14355,279,1091,7,34,28,8.0,105,50,1135,16,1
14356,913,1840,10,40,92,8.0,43,92,2087,9,0
14357,1968,8825,3,41,199,8.0,204,70,7694,15,1
14358,724,1051,9,63,73,8.0,215,89,2026,7,0
14359,1765,5087,5,34,178,8.0,118,62,4473,19,1
14360,1702,5552,11,62,172,8.0,121,81,6667,6,1
14361,1908,2614,2,26,193,8.0,199,30,3062,6,0
14362,1601,1601,12,76,162,8.0,285,37,4082,10,0
14363,1353,1678,10,61,137,8.0,136,96,3203,19,0
14364,1727,2310,20,93,175,8.0,163,26,4936,14,0
14365,243,769,12,70,24,8.0,218,42,1151,8,1
14366,979,4301,5,28,99,8.0,122,65,3813,3,1
14367,1979,5211,6,49,200,8.0,264,39,5759,1,1
14368,1562,5839,18,106,158,8.0,258,2,7286,3,1
14369,1927,2293,19,95,195,8.0,212,79,6067,5,0
14370,1581,3327,6,43,160,8.0,174,33,3847,6,1
14371,1762,2433,19,112,178,8.0,295,22,5345,18,0
14372,1442,4818,18,100,146,8.0,219,50,5936,20,1
14373,1544,6717,4,32,156,8.0,203,0,5767,3,1
14374,1094,2201,12,69,110,8.0,266,86,3357,7,0
14375,1856,3598,18,85,188,8.0,179,26,5675,13,0
14376,1667,4031,9,41,169,8.0,95,92,3981,11,1
14377,1703,2024,9,44,172,8.0,67,67,3076,15,0
14378,1378,4982,3,22,139,8.0,157,54,4505,1,1
14379,678,2839,8,57,68,8.0,169,80,2896,6,1
14380,167,190,7,48,17,8.0,253,99,517,15,0
14381,1877,4001,19,86,190,8.0,67,25,5811,2,0
14382,1213,4885,8,48,123,8.0,213,35,4394,10,1
14383,666,913,19,84,67,8.0,112,48,2068,1,0
14384,383,1281,13,79,38,8.0,283,53,1740,15,1
14385,1676,2545,8,49,169,8.0,157,55,3436,12,0
14386,1689,5905,8,58,171,8.0,198,54,6372,14,1
14387,1647,5305,2,30,167,8.0,205,82,4622,15,1
14388,1325,5737,11,55,134,8.0,54,40,5711,15,1
14389,795,2272,11,74,80,8.0,260,1,3005,17,1
14390,677,1686,13,58,68,8.0,74,87,2073,19,1
14391,116,315,4,36,11,8.0,137,66,542,3,1
14392,1683,5083,4,36,170,8.0,211,18,4587,14,1
14393,266,1162,14,61,26,8.0,44,2,1408,16,1
14394,1298,1321,14,69,131,8.0,186,31,2748,14,0
14395,1057,3136,7,37,107,8.0,140,12,3394,2,1
14396,1100,2950,4,27,111,8.0,47,89,2920,8,1
14397,1860,8155,16,91,188,8.0,226,27,8093,1,1
14398,160,592,10,51,16,8.0,165,70,803,13,1
14399,1569,6329,7,41,159,8.0,111,65,4975,8,1
14400,198,215,7,35,20,8.0,52,71,558,20,0
14401,172,684,9,60,17,8.0,177,53,840,1,1
14402,916,3294,12,57,92,8.0,112,72,3760,20,1
14403,219,583,20,107,22,8.0,285,51,1212,10,1
14404,1599,3164,17,87,162,8.0,189,37,5197,1,0
14405,1106,2331,10,58,112,8.0,106,85,3041,20,1
14406,155,497,12,65,15,8.0,172,45,750,10,1
14407,176,205,17,81,17,8.0,175,56,718,2,0
14408,1264,2147,7,57,128,8.0,226,46,3154,8,0
14409,1631,5301,18,100,165,8.0,273,77,6565,15,1
14410,931,1766,17,92,94,8.0,289,53,3113,10,0
14411,1153,4294,19,96,116,8.0,223,47,4919,2,1
14412,1619,5707,2,34,164,8.0,177,25,5201,7,1
14413,1259,3355,19,83,127,8.0,90,91,4923,9,1
14414,527,1960,9,54,53,8.0,138,86,1821,14,1
14415,1264,1763,11,59,128,8.0,161,43,3107,3,0
14416,1293,4932,3,13,131,8.0,64,65,3644,16,1
14417,1494,2315,10,46,151,8.0,99,50,3090,19,0
14418,1279,4280,5,51,129,8.0,295,17,4296,10,1
14419,1941,6547,12,71,196,8.0,234,37,6759,1,1
14420,474,1451,11,57,48,8.0,160,85,1749,7,1
14421,1907,5368,15,65,193,8.0,91,79,6994,13,1
